chromosome	start	end	cn	cn1	cn2
1	12080	65972	7	7	0
1	69028	87079	2		
1	87079	325646	0	0	0
1	325690	334276	0	0	0
1	334776	342506	0	0	0
1	343006	426488	3		
1	426488	561342	3		
1	561342	646687	3	3	0
1	647187	654932	0	0	0
1	655432	661995	0	0	0
1	662281	1104520	0	0	0
1	1105020	1148110	0	0	0
1	1148981	1420634	0	0	0
1	1421117	1463205	0	0	0
1	1464494	1558159	0	0	0
1	1558659	1577870	0	0	0
1	1578370	1902345	0	0	0
1	1903421	1958484	0	0	0
1	1958984	2235551	0	0	0
1	2235655	2255684	1	1	0
1	2256184	2567243	0	0	0
1	2567743	2773497	0	0	0
1	2773497	3005584	0	0	0
1	3005584	3301143	1	1	0
1	3301643	3405983	0	0	0
1	3406483	3417947	0	0	0
1	3418348	3686443	0	0	0
1	3687893	3697976	1	1	0
1	3698057	4121515	0	0	0
1	4121515	4771419	1	1	0
1	4771919	4866548	0	0	0
1	4866548	5873704	1	1	0
1	5874204	6006565	0	0	0
1	6007065	6158134	1	1	0
1	6158136	6294619	0	0	0
1	6294851	6315150	1	1	0
1	6315650	6795395	0	0	0
1	6795395	7721898	1	1	0
1	7723285	7838298	0	0	0
1	7839536	7861298	1	1	0
1	7863047	8422867	0	0	0
1	8424137	8655448	1	1	0
1	8655448	8899371	0	0	0
1	8899371	8934440	1	1	0
1	8934940	9322367	0	0	0
1	9323536	9505282	1	1	0
1	9505282	9833531	0	0	0
1	9834031	9932236	1	1	0
1	9932736	10719875	0	0	0
1	10719879	10950932	1	1	0
1	10950932	11708648	0	0	0
1	11708677	11728163	1	1	0
1	11728663	11982549	0	0	0
1	11982551	12016485	1	1	0
1	12016985	12351210	0	0	0
1	12351710	12382101	1	1	0
1	12382580	12433270	0	0	0
1	12433770	12567352	1	1	0
1	12567852	12640416	0	0	0
1	12640435	12710627	1	1	0
1	12711127	12997966	0	0	0
1	12998466	13052250	0	0	0
1	13052750	13183943	1	1	0
1	13184443	13352306	0	0	0
1	13353831	14026155	0	0	0
1	14031353	14057653	1	1	0
1	14059167	14099099	1	1	0
1	14099599	14114543	1	1	0
1	14115043	14238762	1	1	0
1	14238762	15382021	1	1	0
1	15382521	15672039	0	0	0
1	15672539	15687236	1		
1	15687736	16248878	0	0	0
1	16249378	16265404	1	1	0
1	16265795	16332651	0	0	0
1	16332652	16349097	1	1	0
1	16349102	16359049	0	0	0
1	16359573	16377419	1	1	0
1	16377478	16459014	0	0	0
1	16459664	16580139	1	1	0
1	16580140	16861867	0	0	0
1	16862367	16891373	1	1	0
1	16891495	16901800	2	2	0
1	16902813	16953863	1	1	0
1	16955102	16973115	2	2	0
1	16973298	16976730	2	2	0
1	16977230	17087161	1	1	0
1	17087185	17108380	2	2	0
1	17108380	17215359	0	0	0
1	17215359	17280035	0	0	0
1	17280807	17299220	0	0	0
1	17299225	17303463	1	1	0
1	17303514	17410379	0	0	0
1	17411081	17559433	1	1	0
1	17559933	17575002	1	1	0
1	17575502	17591608	0	0	0
1	17592108	17593314	0	0	0
1	17594307	17599319	3	2	1
1	17599819	17606299	8	5	3
1	17606799	17609537	3	2	1
1	17609541	17634956	2	2	0
1	17634971	17657818	0	0	0
1	17658318	17913928	0	0	0
1	17913934	17946123	1	1	0
1	17946623	18015745	0	0	0
1	18016245	18661649	1	1	0
1	18662149	18866821	0	0	0
1	18866821	19147489	1	1	0
1	19147489	19209166	0	0	0
1	19209371	19526153	1	1	0
1	19526155	19669411	0	0	0
1	19670780	19810122	1	1	0
1	19810622	20081533	0	0	0
1	20082033	20124096	0	0	0
1	20124596	20238720	0	0	0
1	20238723	20249271	1	1	0
1	20249987	20439549	0	0	0
1	20439549	20476181	1	1	0
1	20476185	20476898	0	0	0
1	20477398	20636457	1	1	0
1	20636957	20659601	0	0	0
1	20660101	20809540	1	1	0
1	20809543	21948112	0	0	0
1	21949561	22007414	1	1	0
1	22007914	22456391	0	0	0
1	22456891	22854150	1	1	0
1	22854154	22929180	0	0	0
1	22929180	23209054	1	1	0
1	23209554	23395170	0	0	0
1	23395412	23475230	1	1	0
1	23475230	23576187	0	0	0
1	23576187	23663827	1	1	0
1	23665056	23743867	0	0	0
1	23744280	23763891	1	1	0
1	23763896	23857368	0	0	0
1	23858248	23919386	1	1	0
1	23919886	24087590	0	0	0
1	24087590	24120535	0	0	0
1	24120588	24285897	0	0	0
1	24286397	24383838	1	1	0
1	24383887	24487244	0	0	0
1	24487744	24668559	1	1	0
1	24668576	25169627	0	0	0
1	25169717	25440639	1	1	0
1	25440639	25825304	0	0	0
1	25825306	26111674	1	1	0
1	26111984	26308955	0	0	0
1	26310213	26371086	1	1	0
1	26371435	26506185	0	0	0
1	26506685	26515402	1	1	0
1	26515733	26594387	0	0	0
1	26594887	26628349	1	1	0
1	26629147	27055322	0	0	0
1	27055822	27210141	1	1	0
1	27210641	27327393	0	0	0
1	27327893	27407786	1		
1	27407786	27690053	0	0	0
1	27690419	27736505	1	1	0
1	27736615	27861314	0	0	0
1	27861317	27951756	1	1	0
1	27952541	28275719	0	0	0
1	28276219	28286959	1	1	0
1	28287459	30046629	0	0	0
1	30046629	31407915	1	1	0
1	31408415	31425359	0	0	0
1	31426468	31464746	1	1	0
1	31465246	32089429	0	0	0
1	32090592	32202037	1	1	0
1	32202180	32632851	0	0	0
1	32632855	32650225	1	1	0
1	32650725	32655994	0	0	0
1	32656494	32690020	1	1	0
1	32690022	32794952	0	0	0
1	32796066	32843930	1	1	0
1	32844312	33219157	0	0	0
1	33220460	33248174	1	1	0
1	33248674	33363655	0	0	0
1	33363656	33479083	1	1	0
1	33480016	33559256	1	1	0
1	33559963	33797106	1	1	0
1	33797860	33860912	2	2	0
1	33860912	34143643	1	1	0
1	34143643	34182113	0	0	0
1	34182613	34793100	1	1	0
1	34793100	35044760	2		
1	35044760	35228980	1	1	0
1	35228982	35260155	1	1	0
1	35260159	35365410	1	1	0
1	35365720	35886890	0	0	0
1	35887541	36039373	1	1	0
1	36040491	36161219	0	0	0
1	36161219	36208160	1	1	0
1	36208660	36382616	0	0	0
1	36383116	36447674	1	1	0
1	36448174	36551804	0	0	0
1	36552306	36858478	1	1	0
1	36858978	36923729	0	0	0
