chromosome	start	end	cn	cn1	cn2
1	12080	24532	2	2	0
1	24655	35492	3		
1	35565	158608	10	10	0
1	158608	323762	7	7	0
1	324262	620555	3	3	0
1	621055	665360	2	2	0
1	665860	804070	10	10	0
1	804570	860571	7	7	0
1	861071	880557	0	0	0
1	880987	881117	1		
1	881617	1108692	0	0	0
1	1109192	1120501	0	0	0
1	1120539	3410652	1	1	0
1	3410927	3417222	0	0	0
1	3417223	4843491	1	1	0
1	4844353	4974661	5		
1	4974661	6241598	2	2	0
1	6242098	6269827	0	0	0
1	6269868	6550665	1	1	0
1	6551641	6591486	0	0	0
1	6591986	9990382	1	1	0
1	9990391	10076116	0	0	0
1	10076616	10500416	0	0	0
1	10500419	10523722	0	0	0
1	10524222	11072881	1	1	0
1	11073652	11094258	0	0	0
1	11094758	11116899	0	0	0
1	11117399	11140976	0	0	0
1	11140979	12885387	1	1	0
1	12885887	12907506	4	4	0
1	12907658	12921482	10	10	0
1	12921982	12952193	7	7	0
1	12952693	13015124	1	1	0
1	13015624	13109425	6	6	0
1	13109925	13216173	3	3	0
1	13216673	13411812	5	5	0
1	13412218	16355670	1	1	0
1	16355738	16369710	0	0	0
1	16370210	16582395	1	1	0
1	16582953	16717971	0	0	0
1	16718471	16894561	0	0	0
1	16895337	16918466	6	6	0
1	16918757	16999974	1	1	0
1	17000020	17023482	7	7	0
1	17023982	17033227	10	10	0
1	17035060	17060433	6	6	0
1	17060479	17231664	1	1	0
1	17231664	17270637	6	6	0
1	17271876	19586404	2	2	0
1	19586526	19611218	0	0	0
1	19611596	21059128	1	1	0
1	21059628	21091350	0	0	0
1	21091850	22310414	1	1	0
1	22310602	22378595	0	0	0
1	22379822	24981397	1	1	0
1	24981487	24993512	0	0	0
1	24994012	25610494	2	2	0
1	25610994	25655710	6	5	1
1	25656210	28218480	1	1	0
1	28218485	28233738	0	0	0
1	28233743	28657346	1	1	0
1	28657846	28842680	0	0	0
1	28843180	28880323	0	0	0
1	28880823	28893116	0	0	0
1	28893616	29036465	0	0	0
1	29036965	29064926	0	0	0
1	29065426	33099759	1	1	0
1	33100187	33134559	0	0	0
1	33134699	36235583	2	2	0
1	36236083	36299785	0	0	0
1	36300285	39976371	1	1	0
1	39976871	40026841	0	0	0
1	40027203	49050101	1	1	0
1	49050375	49566191	4	4	0
1	49566191	53191610	1	1	0
1	53193071	53323023	0	0	0
1	53323025	54254923	1	1	0
1	54255423	54284141	0	0	0
1	54284641	55551771	2	2	0
1	55552271	55563813	3	3	0
1	55564107	55611831	3	3	0
1	55612564	55623048	4	4	0
1	55624533	58377290	3	3	0
1	58377290	58884608	4	4	0
1	58884608	59287270	3	3	0
1	59287270	59509791	5	5	0
1	59509791	60073630	3	3	0
1	60074130	60139961	5		
1	60140461	60611843	3	3	0
1	60611843	60953134	5		
1	60953134	62662235	2	2	0
1	62662735	62675955	0	0	0
1	62676098	63052278	2	2	0
1	63052778	63085688	5	5	0
1	63086188	66821345	3	3	0
1	66821845	66999424	4	4	0
1	66999831	68334878	2	2	0
1	68334878	68458232	5		
1	68458232	74620868	3	3	0
1	74622054	74701213	4	4	0
1	74701764	75033282	3	3	0
1	75033782	75086550	5	5	0
1	75087050	77041972	3	3	0
1	77042472	77149485	5	4	1
1	77149485	77525899	3	3	0
1	77528683	77627113	4	4	0
1	77627214	82415358	2	2	0
1	82415858	82456082	5	5	0
1	82456087	82732608	3	3	0
1	82732608	82895999	5		
1	82895999	83622180	3		
1	83622180	83894498	4		
1	83894498	86821112	3	3	0
1	86822156	86891222	5	5	0
1	86894052	88345111	3	3	0
1	88345111	88765536	4		
1	88765536	89586080	3	3	0
1	89586919	89612620	5		
1	89613120	90692050	3	3	0
1	90692050	90925338	5		
1	90925338	92178086	3	3	0
1	92178586	92192699	4		
1	92193199	93995407	2	2	0
1	93996253	94018016	5	5	0
1	94018016	95822094	3	3	0
1	95822094	96166763	5	5	0
1	96166763	97393112	3	3	0
1	97393112	97679585	4	4	0
1	97679585	104068999	3	3	0
1	104070288	104093151	4	4	0
1	104095896	104122070	3	3	0
1	104122570	104162204	6		
1	104162335	104301228	16	16	0
1	104301728	104392805	3		
1	104392805	108116034	2	2	0
1	108116699	108184766	5	5	0
1	108185266	108775883	3	3	0
1	108776955	108925340	5	5	0
1	108925359	115113510	2	2	0
1	115114010	115123365	0	0	0
1	115123865	118058525	2	2	0
1	118059025	118070893	3	2	1
1	118070898	118420794	3	3	0
1	118421294	118471539	4		
1	118472039	120506249	3	3	0
1	120506250	120540004	5	5	0
1	120540504	121484934	3	3	0
1	142535934	144215473	3	3	0
1	144215636	144221753	4	4	0
1	144222349	144811923	1	1	0
1	144812423	144824055	0	0	0
1	144824682	145290534	2	2	0
1	145291034	145296519	0	0	0
1	145297493	145313843	1	1	0
1	145314106	145330834	5	5	0
1	145331449	145354446	3	3	0
1	145355061	145367175	5	5	0
1	145367511	145924982	1	1	0
1	145926070	145940113	6	6	0
1	145940613	146218141	2	2	0
1	146218182	146224606	6		
1	146224634	146240007	9	9	0
1	146240411	146253235	5	5	0
1	146303799	146410048	3	3	0
1	146410828	146458049	6		
1	146459529	147935685	3	3	0
1	147935685	148013863	0	0	0
1	148013904	148284756	3	3	0
1	148285180	148294281	4		
1	148294801	148310287	4		
1	148310749	148324330	5		
1	148325032	149400636	3	3	0
1	149401136	149676382	5	5	0
1	149676430	150266965	1	1	0
1	150267465	150305747	0	0	0
1	150306247	150830968	1	1	0
1	150831468	150902622	0	0	0
1	150903122	152128855	1	1	0
1	152128858	152192730	6	6	0
1	152192824	153957204	2	2	0
1	153957209	153990899	0	0	0
1	153991399	154107725	0	0	0
1	154108225	154128837	0	0	0
1	154130195	155694679	1	1	0
1	155695179	155717536	0	0	0
1	155717614	158589105	2	2	0
1	158589110	158609574	5	3	2
1	158609597	158626471	3	3	0
1	158627291	158646134	5	5	0
1	158647413	161992390	2	2	0
1	161992890	162269738	5	5	0
1	162270238	163291993	3	3	0
1	163292493	163310251	5	5	0
1	163310751	165182368	3	3	0
1	165182868	165512710	4	4	0
1	165513210	166926936	3	3	0
1	166926938	166987279	4	3	1
1	166987779	169489894	3	3	0
1	169490394	169558846	4	4	0
1	169559370	169950569	3	3	0
1	169951069	170008489	5	5	0
1	170010797	172520085	3	3	0
1	172520585	172571942	5	4	1
1	172572442	176825960	2	2	0
1	176826460	176852105	5	5	0
1	176853395	178421958	3	2	1
1	178423609	178443230	4	3	1
1	178443230	180170017	2	2	0
1	180170017	180234848	4	4	0
1	180235348	181735989	3	3	0
1	181740352	181772697	4	4	0
1	181772699	183924089	2	2	0
1	183924589	184042492	5	5	0
1	184042495	184598079	3	3	0
1	184598702	184685449	4	4	0
1	184685949	185892793	3	3	0
1	185894129	185987526	4	4	0
1	185988659	186024603	4	4	0
1	186024604	186086270	5	3	2
1	186086550	186291779	3	3	0
1	186292767	186337120	5	5	0
1	186340047	186838983	2	2	0
1	186839483	186919281	4	4	0
1	186919781	192312218	2	2	0
1	192316378	192606865	5	4	1
1	192607205	196242057	2	2	0
1	196242557	196398896	4	4	0
1	196399396	196621318	4	4	0
1	196621818	196876038	6	6	0
1	196876101	196971785	3	3	0
1	196972285	197098443	5	5	0
1	197098994	197413970	3	3	0
1	197414470	197575579	5	5	0
1	197576079	197887883	3	3	0
1	197889157	197941875	5	5	0
1	197941875	198682203	3	3	0
1	198682703	198760425	4	4	0
1	198760425	216243619	2	2	0
1	216244119	216371897	4	4	0
1	216372938	225437761	2	2	0
1	225438261	225460819	5	3	2
1	225461319	227192861	1	1	0
1	227193361	227307674	5	5	0
1	227308174	228734573	1	1	0
1	228734573	228786295	17	17	0
1	228786300	232230902	2	2	0
1	232230902	232479892	5		
1	232479892	235277317	2	2	0
1	235277817	235298981	0	0	0
1	235298983	237015958	1	1	0
1	237016233	237044317	5	5	0
1	237044817	237850186	2	2	0
1	237850686	237880624	4	3	1
1	237881681	241778594	2	2	0
1	241779094	241823332	5	5	0
1	241823832	248721978	2	2	0
1	248722063	248814187	5	5	0
1	248814687	249240121	3	3	0
2	10500	715836	3	3	0
2	715836	946088	5	5	0
2	947418	7077147	2	2	0
2	7077647	7181238	5	5	0
2	7181243	15307465	2	2	0
2	15307965	15415064	5	4	1
2	15415564	15761333	3	3	0
2	15761833	15840662	4	4	0
2	15841313	16740159	3	2	1
2	16740659	16932343	4	4	0
2	16932343	17864412	3	3	0
2	17864912	17898467	5	3	2
2	17899296	18915811	3	3	0
2	18915811	19349056	4		
2	19349056	19845307	3	3	0
2	19845307	20140814	4	4	0
2	20141314	21366275	3	3	0
2	21366775	22095554	4	3	1
2	22095554	38976516	2	2	0
2	38976656	39050384	0	0	0
2	39050884	39210735	2	2	0
2	39210735	39224613	4	4	0
2	39225113	40423784	2	2	0
2	40423784	40655103	5	5	0
2	40655603	46808141	2	2	0
2	46808630	46842146	3	3	0
2	46842234	50501931	2	2	0
2	50501931	50813617	4	4	0
2	50813617	50984544	4	4	0
2	50984544	51252910	5	3	2
2	51253410	56105038	2	2	0
2	56108765	56210201	4	4	0
2	56210701	58275765	3	3	0
2	58275925	58387402	5	4	1
2	58388612	58955718	3	3	0
2	58955718	59230554	4		
2	59231054	59995587	3	3	0
2	59995587	60614660	5	5	0
2	60615160	87619891	2	2	0
2	87620391	88038641	5	5	0
2	88039141	89345054	2	2	0
2	89345554	89441490	0	0	0
2	89441990	89891375	1	1	0
2	89891875	89975895	5	5	0
2	89976119	90121184	3	3	0
2	90121684	90212316	6	6	0
2	90212816	92308629	2	2	0
2	95326671	97818406	2	2	0
2	97820311	97845029	1	1	0
2	97845529	97849411	1		
2	97851068	97851230	0	0	0
2	97851730	97916005	0	0	0
2	97916505	97917506	10		
2	97918630	97928330	0	0	0
2	97928830	98139292	5	5	0
2	98139792	98429207	2		
2	98430427	98460716	5		
2	98461216	102413148	2	2	0
2	102413648	102480575	5	3	2
2	102481341	102805777	3	2	1
2	102808372	102849481	6	6	0
2	102849485	105653873	3	3	0
2	105654373	105710174	5	5	0
2	105710674	114256300	2	2	0
2	114256800	114358935	5	5	0
2	114359435	114699938	2	2	0
2	114700438	114831163	4	3	1
2	114831163	115367046	3	3	0
2	115367046	115530699	5		
2	115530699	122485509	2	2	0
