chromosome	start	end	cn	cn1	cn2
1	12080	24532	7	7	0
1	24655	29813	7		
1	30313	34620	16		
1	35120	65009	3		
1	65509	138246	0	0	0
1	138324	228603	1	1	0
1	228681	266638	15	15	0
1	267138	662401	2	2	0
1	662924	668769	3	3	0
1	669269	1196812	0	0	0
1	1197661	1215367	1	1	0
1	1215867	1289081	0	0	0
1	1289192	1322573	1	1	0
1	1322622	1330917	2	2	0
1	1331417	1354576	1	1	0
1	1354579	1391706	0	0	0
1	1392564	1414583	1	1	0
1	1416118	1478741	0	0	0
1	1479241	1510711	1	1	0
1	1511211	1577746	0	0	0
1	1577750	1581980	1	1	0
1	1582107	1597276	3	3	0
1	1597281	1607612	1	1	0
1	1607848	1636121	0	0	0
1	1636289	1646831	1	1	0
1	1647805	1685149	3	3	0
1	1685448	1696892	1	1	0
1	1697392	1804891	2	2	0
1	1804891	1855454	1	1	0
1	1855836	1877270	0	0	0
1	1877770	1902345	1	1	0
1	1903421	1960709	0	0	0
1	1960989	2540950	1	1	0
1	2541101	2901050	0	0	0
1	2901050	3334519	1	1	0
1	3335084	3355207	3	3	0
1	3355707	3390282	0	0	0
1	3391186	3425314	0	0	0
1	3425633	3542408	1	1	0
1	3542908	3564173	3	3	0
1	3566442	3677314	1	1	0
1	3677814	4031695	3	3	0
1	4031695	4810671	1	1	0
1	4810671	5623337	2	2	0
1	5623837	5948760	1	1	0
1	5949260	6006565	2	2	0
1	6007065	6100716	1	1	0
1	6101781	6173202	3	3	0
1	6173455	6215008	1	1	0
1	6215672	6282861	3	3	0
1	6282864	6303663	3	3	0
1	6304163	6314919	3	3	0
1	6314940	6377952	2	2	0
1	6378452	6500446	3	3	0
1	6501610	6522750	1	1	0
1	6522869	6579582	2	2	0
1	6579609	6587004	9	9	0
1	6587504	6605250	2	2	0
1	6605750	6638858	2	2	0
1	6638859	6693677	2	2	0
1	6694012	6711155	1	1	0
1	6711158	7114062	3	3	0
1	7114062	7344060	2	2	0
1	7344060	7721898	2	2	0
1	7723285	7791892	2	2	0
1	7792392	7806227	2	2	0
1	7806727	7845632	8	8	0
1	7846735	7863251	3	3	0
1	7863737	7895354	1	1	0
1	7895854	7980428	3	3	0
1	7980721	9005330	10	10	0
1	9005830	9019111	3	3	0
1	9019611	9542878	1	1	0
1	9542878	9656055	0	0	0
1	9656853	9733083	1	1	0
1	9733083	9784528	0	0	0
1	9784950	9988526	1	1	0
1	9989026	9994956	3	3	0
1	9995458	10068373	1	1	0
1	10068873	10179839	0	0	0
1	10180339	10208677	1	1	0
1	10209177	10227533	0	0	0
1	10228033	10316497	1	1	0
1	10316997	10355748	0	0	0
1	10355751	10462608	1	1	0
1	10463108	10476634	0	0	0
1	10477134	10493310	1	1	0
1	10493810	10523722	3	3	0
1	10524222	10708354	1	1	0
1	10709119	10720640	0	0	0
1	10721140	11090919	1	1	0
1	11091419	11116195	0	0	0
1	11116654	11317280	1	1	0
1	11318335	11597682	0	0	0
1	11598182	11708648	1	1	0
1	11708677	11772130	3	3	0
1	11772148	11795603	8	8	0
1	11796103	11853454	3	3	0
1	11853954	12042203	7	7	0
1	12042703	12185357	3	3	0
1	12185857	12371987	1	1	0
1	12372487	12474619	0	0	0
1	12475119	12727137	1	1	0
1	12727637	12938850	0	0	0
1	12939350	13171807	1	1	0
1	13172307	13411812	0	0	0
1	13412218	13745075	1	1	0
1	13745113	13942462	0	0	0
1	13942488	14417174	1	1	0
1	14417174	14525809	0	0	0
1	14525809	15687236	1	1	0
1	15687736	15707297	2	2	0
1	15707714	15752437	1	1	0
1	15752442	15765027	0	0	0
1	15765527	15792762	1	1	0
1	15793865	15822036	3	3	0
1	15822536	15855012	1	1	0
1	15855512	15874970	0	0	0
1	15875470	15898254	2	2	0
1	15899125	15944393	2	2	0
1	15944893	15990712	1	1	0
1	15990923	15995191	2	2	0
1	15995266	16044634	1	1	0
1	16044858	16095217	0	0	0
1	16095717	16133421	1	1	0
1	16133921	16254097	0	0	0
1	16254597	16269774	2	2	0
1	16269902	16333346	0	0	0
1	16333351	16348572	1	1	0
1	16348977	16372114	0	0	0
1	16372119	16456861	1	1	0
1	16458242	16481660	0	0	0
1	16483150	16583315	1	1	0
1	16583815	16693970	0	0	0
1	16694470	16725412	1	1	0
1	16725838	16891373	0	0	0
1	16891495	16894561	2	2	0
1	16895337	16901800	3	3	0
1	16902813	16914366	7	7	0
1	16915317	16934617	9	9	0
1	16934617	16975484	0	0	0
1	16975692	17059813	0	0	0
1	17060313	17084764	2	2	0
1	17084972	17091102	2	2	0
1	17091602	17280950	10	10	0
1	17281319	17370733	3	3	0
1	17371233	17400834	7	7	0
1	17401334	18688760	3	3	0
1	18689260	19045970	2	2	0
1	19045970	19209935	3	3	0
1	19210435	19243636	8	8	0
1	19244859	19420606	3	3	0
1	19421416	19446965	7	7	0
1	19447560	19471392	3	3	0
1	19472193	19488386	8	8	0
1	19488963	19514017	3	3	0
1	19514517	19583699	7	7	0
1	19583717	19643504	3	3	0
1	19644004	19653160	1	1	0
1	19653603	19934838	3	3	0
1	19934906	19954080	8	8	0
1	19954083	21045693	3	3	0
1	21046193	21102681	1	1	0
1	21103090	21143352	3	3	0
1	21143852	21268410	1	1	0
1	21268415	21306270	3	3	0
1	21306770	21415047	1	1	0
1	21415547	21625556	3	3	0
1	21626056	21804778	2	2	0
1	21805762	22033142	3	3	0
1	22033155	22082471	1	1	0
1	22082971	22142628	2	2	0
1	22143128	22155138	1	1	0
1	22155155	22160518	0	0	0
1	22161224	22173983	1	1	0
1	22174160	22211622	2	2	0
1	22211777	22304975	1	1	0
1	22305475	22522321	3	3	0
1	22522321	22818131	2	2	0
1	22818631	22843853	3	3	0
1	22843857	22856150	3	3	0
1	22856150	22902147	3	3	0
1	22902647	22921872	1	1	0
1	22922584	23345417	3	3	0
1	23346968	23398757	1	1	0
1	23399777	23406196	3	3	0
1	23407891	23504045	7	7	0
1	23504838	23539882	8	8	0
1	23539882	23660044	1	1	0
1	23660049	23685404	0	0	0
1	23685904	23720572	9	9	0
1	23721072	23749755	2	2	0
1	23750255	24022669	1	1	0
1	24022680	24082944	1	1	0
1	24083486	24123649	1	1	0
1	24124137	24136581	0	0	0
1	24137081	24171943	1	1	0
1	24171946	24220943	0	0	0
1	24220943	24779403	1	1	0
1	24779903	24796452	3	2	1
1	24796456	24973365	1	1	0
1	24975437	24995958	3	3	0
1	24995995	25017219	2		
1	25017219	25225539	0	0	0
1	25226039	25404631	2	2	0
1	25404631	25683363	0	0	0
1	25683863	25714900	1	1	0
1	25715400	25780176	0	0	0
1	25780676	26156157	1	1	0
1	26156162	26228200	0	0	0
1	26230175	26385163	1	1	0
1	26385663	26468777	0	0	0
1	26468777	26511752	1	1	0
1	26512252	26528120	0	0	0
1	26528886	26663601	1	1	0
1	26663627	26751388	0	0	0
1	26751888	26819976	1	1	0
1	26819976	27059377	0	0	0
1	27059877	27101833	1	1	0
1	27102087	27121083	2	2	0
1	27121084	27190986	1	1	0
1	27191486	27206474	0	0	0
1	27206974	27238268	1	1	0
1	27238282	27271428	0	0	0
1	27271928	27428309	1	1	0
1	27428513	27587636	0	0	0
1	27588136	27629574	1	1	0
1	27630074	27660807	0	0	0
1	27660818	27683270	1	1	0
1	27683485	27689675	0	0	0
1	27689794	27734319	1	1	0
1	27734479	27860724	2	2	0
1	27860789	27995266	1	1	0
1	27995690	28159445	0	0	0
1	28160925	28223713	1	1	0
1	28224038	28232985	0	0	0
1	28233485	28299425	1	1	0
1	28299511	28423000	0	0	0
1	28423500	28537249	1	1	0
1	28537749	28815129	0	0	0
1	28815629	28898453	1	1	0
1	28898953	29042311	0	0	0
1	29042604	29117493	1	1	0
1	29117493	29444610	0	0	0
1	29444915	29528574	1	1	0
1	29529651	31183611	0	0	0
1	31184111	31447720	1	1	0
1	31448220	31837280	0	0	0
1	31837285	31899628	1	1	0
1	31900128	32046363	0	0	0
1	32046863	32098901	1	1	0
1	32100402	32131251	3	3	0
1	32131457	32203190	1	1	0
1	32203191	32230674	0	0	0
1	32231174	32384575	1	1	0
1	32385187	32508463	0	0	0
1	32508550	32557753	1	1	0
1	32558253	32619605	0	0	0
1	32620105	32639331	1	1	0
1	32639331	32655994	2	2	0
1	32656494	32741631	1	1	0
1	32741831	32790114	1	1	0
1	32790115	32798305	1		
1	32798308	32834179	2	2	0
1	32834660	32851712	1		
1	32852212	32951148	0	0	0
1	32951150	33116218	1	1	0
1	33116701	33134559	3	3	0
1	33134699	33144671	2	2	0
1	33145171	33328554	0	0	0
1	33328555	33354935	0	0	0
1	33355435	33411240	1	1	0
1	33411887	33479083	1	1	0
1	33480016	33490260	3	3	0
1	33490760	33623348	1	1	0
1	33623848	33746078	0	0	0
1	33747059	34117199	1	1	0
1	34117699	34174143	0	0	0
1	34174643	34238521	1	1	0
1	34239021	34312713	2	2	0
1	34313213	34383623	1	1	0
1	34383624	34643774	1	1	0
1	34644274	35351192	1	1	0
1	35351721	35476180	0	0	0
1	35476362	35544432	1	1	0
1	35544932	35649392	0	0	0
1	35649397	35678034	2		
1	35678034	35908657	0	0	0
1	35909606	35920343	1	1	0
1	35921602	36026580	0	0	0
1	36026585	36181168	1	1	0
1	36181168	36290453	0	0	0
1	36290953	36432041	1	1	0
1	36432541	36551804	0	0	0
1	36552306	36773826	1	1	0
1	36773884	36809663	2	2	0
1	36809666	36858478	1	1	0
1	36858978	36903767	0	0	0
1	36904267	36938375	1	1	0
1	36938868	37114179	0	0	0
1	37114179	37272081	1	1	0
1	37272581	37318694	0	0	0
1	37319194	37463486	1	1	0
1	37463486	37941398	0	0	0
1	37941401	38031587	1	1	0
1	38031587	38047983	3	3	0
1	38048381	38188410	1	1	0
1	38188426	38262451	0	0	0
1	38262454	38268137	1	1	0
1	38268637	38281103	3	3	0
1	38281104	38405849	1	1	0
1	38406349	38477795	2	2	0
1	38478295	38590249	9	9	0
1	38590249	38677958	3		
1	38677961	38825685	1		
1	38825685	39175471	2	2	0
1	39176317	39324534	1	1	0
1	39326054	39329554	2		
1	39329606	39341080	9	8	1
1	39341083	39351608	2	1	1
1	39351900	39440260	1	1	0
1	39440260	39649952	2	2	0
1	39649952	39749864	1	1	0
1	39749889	39768715	3	3	0
1	39769215	39788469	1	1	0
1	39788543	39850563	2	2	0
1	39851063	39878906	9	7	2
1	39879336	39888245	2	2	0
1	39888367	39905228	1	1	0
1	39906668	39917884	3	3	0
1	39917887	39944933	8	8	0
1	39945433	39976371	3	3	0
1	39976871	39990917	1	1	0
1	39991417	40029614	3	3	0
1	40030136	40073828	7	7	0
1	40073828	40145341	3	3	0
1	40145341	40204021	1	1	0
1	40204521	40218063	3	2	1
1	40218563	40226301	7	4	3
1	40226801	40421565	3	3	0
1	40422699	40434211	2	1	1
1	40434214	40524384	1	1	0
1	40524884	40547315	9	9	0
1	40547815	40562890	3	3	0
1	40562938	40654062	1	1	0
1	40654562	40667641	0	0	0
1	40668141	40696687	0	0	0
1	40697187	40732919	3	3	0
1	40733419	40758976	1	1	0
1	40759036	40875513	3	3	0
1	40878688	40882041	9	9	0
1	40882297	40928491	3	3	0
1	40928659	40981895	1	1	0
1	40982395	41201449	3	2	1
1	41201949	41236204	7	5	2
1	41236205	41480758	3	2	1
1	41481258	41511562	3	3	0
1	41512062	41578348	2	2	0
1	41578848	41707175	2	2	0
1	41708343	41925076	3	3	0
1	41925076	41989911	8	8	0
1	41990411	42654609	3	3	0
1	42654625	42880771	1	1	0
1	42880775	42925899	3	3	0
1	42925904	42955989	1	1	0
1	42956489	43021289	0	0	0
1	43021789	43102416	1	1	0
1	43102916	43217859	3	3	0
1	43217866	43228211	7	7	0
1	43228711	43372569	3	3	0
1	43372569	43408100	8	8	0
1	43408600	43806163	3	3	0
1	43806663	43831077	7	4	3
1	43831095	44056937	3	2	1
1	44056938	44067912	1	1	0
1	44069027	44496444	3	3	0
1	44496944	44684459	1	1	0
1	44684588	44713089	3	2	1
1	44713589	44854069	8	8	0
1	44854069	45087880	3	3	0
1	45088380	45109864	7	5	2
1	45110364	45206767	3	2	1
1	45207267	45267750	8	7	1
1	45268492	45345042	3	2	1
1	45345542	45446099	2	2	0
1	45446599	45509122	3	3	0
1	45509622	45774983	1	1	0
1	45774983	45836569	3	3	0
1	45837069	45923610	1	1	0
1	45924110	45960925	3	3	0
1	45961044	45981598	8	8	0
1	45982098	46035784	2	2	0
1	46036284	46066134	9	9	0
1	46067894	46093630	3	3	0
1	46093632	46121039	1	1	0
1	46121539	46153913	2	2	0
1	46154413	46166942	9	9	0
1	46167442	46185006	1		
1	46185506	46363708	1	1	0
1	46363708	46508398	3	3	0
1	46508399	46545781	1	1	0
1	46546281	46640255	3	3	0
1	46640755	46659072	7	7	0
1	46659178	46996272	3	3	0
1	46996272	47101460	7	7	0
1	47101502	47148428	3	3	0
1	47148928	47495178	1	1	0
1	47495678	47603297	3	2	1
1	47603306	47614530	1	1	0
1	47615030	47728823	3	3	0
1	47729323	47745389	3	2	1
1	47745889	47765073	0	0	0
1	47765573	47902354	1	1	0
1	47902356	48730054	3	3	0
1	48730054	48763542	1	1	0
1	48763542	48866604	0	0	0
1	48867104	48917351	2	2	0
1	48918649	49050101	3	3	0
1	49050375	49283984	7	7	0
1	49284484	49548108	3	2	1
1	49548108	49946248	1	1	0
1	49946248	50163146	2		
1	50163152	50423678	1	1	0
1	50423678	51001152	3	3	0
1	51001652	51171653	1		
1	51172153	51304686	0	0	0
1	51304686	51374530	0	0	0
1	51374530	51491318	3	2	1
1	51491318	51567227	1	1	0
1	51567727	51683952	0	0	0
1	51683952	51734914	2	2	0
1	51735414	51738184	7	6	1
1	51739623	51768247	7	4	3
1	51768670	51808869	3	3	0
1	51809369	51868211	1	1	0
1	51869027	51926205	0	0	0
1	51926705	51934302	3		
1	51934802	52082917	2		
1	52083417	52157604	2	2	0
1	52157604	52214104	0	0	0
1	52215233	52222170	8	7	1
1	52226273	52269645	3	3	0
1	52272397	52279114	0	0	0
1	52279614	52302145	1	1	0
1	52303062	52359059	0	0	0
1	52359059	52486156	3	3	0
1	52486157	52530696	1	1	0
1	52531196	52734236	0	0	0
1	52734241	52800534	0	0	0
1	52801034	52810690	2		
1	52811814	52821052	8	8	0
1	52821055	52827472	3	3	0
1	52828243	52847562	3	3	0
1	52849110	52867984	3	2	1
1	52869918	52888432	7	7	0
1	52889384	52900485	8	8	0
1	52900985	52911859	1		
1	52911885	52954058	0	0	0
1	52954558	52980219	1		
1	52980719	53221644	2	2	0
1	53222144	53267006	2		
1	53267506	53292173	3	3	0
1	53292177	53352739	1	1	0
1	53353239	53441807	2	2	0
1	53442307	53504940	1		
1	53505440	53544241	3	2	1
1	53544242	53554038	2	2	0
1	53554526	53662451	2	2	0
1	53663352	53694582	3	2	1
1	53694587	54477341	3	3	0
1	54477841	54509700	1	1	0
1	54510007	54694611	3	3	0
1	54695111	54867118	7	7	0
1	54867618	55096478	3	3	0
1	55100421	55130918	8	7	1
1	55131418	55523168	3	2	1
1	55523672	55547172	7	6	1
1	55548870	55557811	2	2	0
1	55558378	55567454	1	1	0
1	55569548	55585739	2	2	0
1	55586239	55608804	10	10	0
1	55609776	55613494	0	0	0
1	55614105	55620600	2		
1	55622528	55642124	0	0	0
1	55643611	55728064	1	1	0
1	55728064	55908403	3		
1	55908403	56234623	7	7	0
1	56234623	56814840	3	3	0
1	56814840	56988873	7	7	0
1	56989373	57045301	3	2	1
1	57045801	57172148	1	1	0
1	57173117	57221730	0	0	0
1	57222230	57232402	2		
1	57232902	57431783	3	2	1
1	57432283	58938892	8	8	0
1	58939392	59011797	2	2	0
1	59012297	59133678	8	7	1
1	59134268	59160263	2	1	1
1	59160763	60279979	9	9	0
1	60281366	60294613	2		
1	60297745	60330483	0	0	0
1	60330714	60339385	3		
1	60339435	60473746	8	7	1
1	60474246	60701657	3	3	0
1	60701657	62037631	10	10	0
1	62037631	62110043	8		
1	62110043	62166733	0	0	0
1	62167233	62257121	3	3	0
1	62257621	62326645	1	1	0
1	62327145	62573564	3	3	0
1	62574064	62824204	8	7	1
1	62824204	62903099	10	10	0
1	62905405	62908999	0	0	0
1	62910411	62952424	0	0	0
1	62952924	62970470	2	2	0
1	62971317	62995121	2		
1	62995621	63020980	8	8	0
1	63021480	63043057	7		
1	63044484	63085688	0	0	0
1	63086188	63281755	7	7	0
1	63282255	63300543	0	0	0
1	63301746	63339515	3	3	0
1	63340644	63832694	10	10	0
1	63833912	63868091	10	10	0
1	63870065	63955894	0	0	0
1	63956394	64017513	3	3	0
1	64018013	64671492	11	11	0
1	64672296	64706828	1	1	0
1	64707328	66012336	11	11	0
1	66012336	66057827	2	2	0
1	66058327	66081186	1	1	0
1	66081686	66087214	1		
1	66088530	67204457	12	12	0
1	67204957	67242171	2	2	0
1	67242941	67372736	8	8	0
1	67373236	67446942	3	3	0
1	67447442	68910387	9	9	0
1	68910391	68939312	10		
1	68939812	68952132	0	0	0
1	68955215	68999680	3		
1	68999680	70338602	8	8	0
1	70339102	70385332	8	8	0
1	70385832	70413701	7	7	0
1	70413701	70478799	0	0	0
1	70482019	70488848	2		
1	70488850	70502335	12		
1	70503728	70518883	3		
1	70519383	70572876	1	1	0
1	70573376	70610006	3	3	0
1	70611457	70646912	0	0	0
1	70647412	70654991	2	2	0
1	70655491	70687608	7	7	0
1	70687623	70705214	7	4	3
1	70705714	70715774	10		
1	70715987	70761951	0	0	0
1	70762451	70780627	3		
1	70781127	70876403	8		
1	70876903	71317515	3	3	0
1	71318015	71401352	3	3	0
1	71401352	71437319	3	2	1
1	71437331	71474522	2	2	0
1	71474522	71530508	0	0	0
1	71530513	71536636	3	3	0
1	71536639	71600904	3	3	0
1	71600904	71672154	3		
1	71672154	71910612	3	3	0
1	71910612	72241986	8	8	0
1	72242486	72547154	3	3	0
1	72547154	72930262	3	3	0
1	72930262	73238813	3		
1	73238813	74382267	8	8	0
1	74382267	74491168	3	2	1
1	74493167	74549926	1		
1	74550426	74665552	0	0	0
1	74666444	74801159	1	1	0
1	74801659	74837780	2	2	0
1	74837844	74902294	8	8	0
1	74905085	75042751	2	2	0
1	75043251	75085878	3	3	0
1	75086378	75132229	0	0	0
1	75132342	75171946	2	2	0
1	75171991	75359143	3	3	0
1	75359143	75521475	2	2	0
1	75521475	75668741	2	2	0
1	75668743	75688158	2	2	0
1	75688658	75819052	0	0	0
1	75819552	76205082	1	1	0
1	76205582	76234915	2	2	0
1	76235415	76262564	7	7	0
1	76262569	76280823	3	3	0
1	76282055	76313343	8	8	0
1	76314518	76397940	0	0	0
