chromosome	start	end	cn	cn1	cn2
1	12080	18121	6	6	0
1	18216	323762	2	2	0
1	324262	561342	1		
1	561342	667892	2	2	0
1	668392	721779	1	1	0
1	721851	894336	0	0	0
1	894339	909914	1	1	0
1	909938	970762	0	0	0
1	971262	1040824	1	1	0
1	1041994	1116040	1	1	0
1	1116043	1131484	2	2	0
1	1131984	1148110	0	0	0
1	1148981	1155478	1		
1	1155978	1198866	2	2	0
1	1200228	1217020	1		
1	1217438	1235188	2	2	0
1	1235189	1269176	1	1	0
1	1269177	1323501	3	3	0
1	1323831	1328940	1	1	0
1	1329440	1357050	0	0	0
1	1357052	1376190	2		
1	1376195	1497873	2	2	0
1	1497878	1564479	1	1	0
1	1565874	1581980	2	2	0
1	1582107	1596108	1	1	0
1	1596377	1645212	2	2	0
1	1645461	1670470	1	1	0
1	1670706	1696892	2	2	0
1	1697392	1737252	0	0	0
1	1737752	1846641	0	0	0
1	1846652	1854613	1	1	0
1	1854821	1899544	2	2	0
1	1900044	1959159	3	3	0
1	1959576	2113712	2	2	0
1	2113715	2116125	1		
1	2116304	2215820	0	0	0
1	2215820	2238640	3	3	0
1	2238645	2315943	1	1	0
1	2316443	2407828	1	1	0
1	2408011	2429067	2	2	0
1	2429915	2451875	1	1	0
1	2452095	2519279	0	0	0
1	2519788	2526402	0	0	0
1	2526651	2541327	3	3	0
1	2542613	2567243	0	0	0
1	2567743	2701736	0	0	0
1	2702236	2773497	2	2	0
1	2773497	3213690	2	2	0
1	3213690	3331250	1	1	0
1	3331750	3354065	2	2	0
1	3354068	3407584	1	1	0
1	3409056	3417824	0	0	0
1	3417827	3511413	1	1	0
1	3511913	3546000	0	0	0
1	3546259	3554738	1	1	0
1	3555238	3607643	0	0	0
1	3608143	3644875	1	1	0
1	3645901	3677982	1	1	0
1	3679083	3686443	2	2	0
1	3687893	3703973	0	0	0
1	3704473	3739899	1	1	0
1	3739992	3754153	2	2	0
1	3755562	4175407	1	1	0
1	4175407	4337083	2		
1	4337083	4624507	1		
1	4624507	4837835	2	2	0
1	4838335	5082773	1	1	0
1	5082773	5262961	2		
1	5262961	5661151	1	1	0
1	5661151	5964929	2	2	0
1	5965334	6026654	1	1	0
1	6027154	6100716	0	0	0
1	6101781	6111752	2		
1	6112252	6142401	2	2	0
1	6142901	6156235	6	6	0
1	6156605	6211231	2	2	0
1	6212472	6241598	2	2	0
1	6242098	6272180	0	0	0
1	6272215	6281842	1	1	0
1	6281845	6315150	0	0	0
1	6315650	6324667	0	0	0
1	6324668	6399064	2	2	0
1	6399564	6536111	1	1	0
1	6537527	6587004	0	0	0
1	6587504	6630253	1	1	0
1	6630753	6688085	0	0	0
1	6688585	6694547	1	1	0
1	6694580	6727906	2	2	0
1	6728406	7077275	1		
1	7077275	7309703	2	2	0
1	7310203	7548304	1	1	0
1	7548304	7791892	2	2	0
1	7792392	7839766	1	1	0
1	7839791	7870179	0	0	0
1	7870480	8000188	1	1	0
1	8000776	8029606	0	0	0
1	8030964	8304762	1	1	0
1	8304762	8398026	3	3	0
1	8399592	8440253	1	1	0
1	8440753	8556900	0	0	0
1	8557400	8715426	1	1	0
1	8715926	9073780	0	0	0
1	9074590	9096226	1	1	0
1	9096487	11483829	0	0	0
1	11483829	11708648	1	1	0
1	11708677	12011903	0	0	0
1	12012403	12027172	1	1	0
1	12027672	12519698	0	0	0
1	12520198	12567112	0	0	0
1	12567222	12759601	0	0	0
1	12759601	12837822	1	1	0
1	12838322	12888601	0	0	0
1	12889101	12988019	0	0	0
1	12988519	13139977	0	0	0
1	13140477	13183943	1	1	0
1	13184443	13669507	0	0	0
1	13669995	13922401	1	1	0
1	13922901	13986732	0	0	0
1	13987232	14149063	0	0	0
1	14149563	15778936	0	0	0
1	15779436	15807185	0	0	0
1	15807685	16641138	0	0	0
1	16641638	16723723	0	0	0
1	16723727	16827571	0	0	0
1	16827571	16892329	1	1	0
1	16892418	16901800	2	2	0
1	16902813	16910266	2	2	0
1	16910766	16973115	0	0	0
1	16973298	16998880	1	1	0
1	16999380	17086165	2	2	0
1	17086455	17197719	2	2	0
1	17198242	17588819	0	0	0
1	17589319	17603505	1	1	0
1	17604316	17671954	0	0	0
1	17672454	17699035	0	0	0
1	17699488	18021323	0	0	0
1	18021341	18153201	1	1	0
1	18153206	18688032	0	0	0
1	18688532	19165401	1	1	0
1	19165901	19201135	0	0	0
1	19201863	19207637	1	1	0
1	19208137	20005278	0	0	0
1	20005386	20066423	1	1	0
1	20066426	20649991	0	0	0
1	20650491	20668462	1	1	0
1	20668962	21795051	0	0	0
1	21795266	21887803	1	1	0
1	21888303	22160074	0	0	0
1	22160244	22178404	1	1	0
1	22178653	22202973	0	0	0
1	22202976	22214593	1	1	0
1	22215109	22902828	0	0	0
1	22902830	22970391	1	1	0
1	22970393	23231989	0	0	0
1	23232489	23285602	0	0	0
1	23286329	23612491	0	0	0
1	23612491	23659424	1	1	0
1	23659924	23724185	0	0	0
1	23724315	23750376	1	1	0
1	23751777	23768421	2	2	0
1	23768535	23848575	1	1	0
1	23849075	24134821	0	0	0
1	24135321	24344692	1	1	0
1	24344692	24422089	2	2	0
1	24422589	24675957	1	1	0
1	24676457	24686639	1	1	0
1	24687384	24699703	0	0	0
1	24700203	24776203	0	0	0
1	24776703	24814392	1	1	0
1	24814392	24932216	0	0	0
1	24932233	25350119	1	1	0
1	25350619	25688508	0	0	0
1	25688509	26135692	1	1	0
1	26136145	26228200	0	0	0
1	26230175	26317502	1	1	0
1	26318002	26366437	0	0	0
1	26366937	26437794	2	2	0
1	26438294	26489161	0	0	0
1	26489661	26506185	0	0	0
1	26506685	26523659	3	3	0
1	26524159	26600865	1	1	0
1	26601365	26664213	0	0	0
1	26664471	26688316	1	1	0
1	26688321	26719096	2	1	1
1	26719096	26786717	1	1	0
1	26787217	26870858	0	0	0
1	26872365	27123510	1	1	0
1	27124010	27180102	0	0	0
1	27180105	27189086	1	1	0
1	27189586	27238725	0	0	0
1	27239873	27587636	1	1	0
1	27588136	27621313	3	3	0
1	27622708	27708701	1	1	0
1	27708706	27755528	0	0	0
1	27756028	27860724	1		
1	27860789	27885435	3	2	1
1	27885935	27952661	1	1	0
1	27952666	28059118	0	0	0
1	28059123	28213184	1	1	0
1	28213684	28268066	0	0	0
1	28268566	28531966	1	1	0
1	28532466	28595126	0	0	0
1	28595626	28599374	2	1	1
1	28599899	28609018	3	2	1
1	28609518	28662468	1		
1	28662968	28749345	0	0	0
1	28749345	28823735	1	1	0
1	28824497	28842680	0	0	0
1	28843180	28893736	1	1	0
1	28893761	28929959	0	0	0
1	28929979	28969402	2	2	0
1	28969407	29030885	1	1	0
1	29031385	29184839	1	1	0
1	29185339	29391802	2	1	1
1	29392302	29528574	1	1	0
1	29529651	29585453	0	0	0
1	29585631	29636530	1	1	0
1	29637030	30172960	2	1	1
1	30172960	30858759	1		
1	30858759	31165563	2	2	0
1	31165563	31189152	2	1	1
1	31189617	31208123	0	0	0
1	31208623	31426806	1	1	0
1	31427306	31501047	0	0	0
1	31501547	31595701	1	1	0
1	31595701	31740796	2	2	0
1	31742044	31761540	1	1	0
1	31762040	31792071	0	0	0
1	31792571	31898282	1	1	0
1	31898516	31971273	2	2	0
1	31971773	32043075	1	1	0
1	32043575	32049387	0	0	0
1	32050253	32096689	1	1	0
1	32097911	32144309	0	0	0
1	32144809	32193909	1	1	0
1	32194109	32203385	2	1	1
1	32203724	32505304	1	1	0
1	32505804	32560533	2	2	0
1	32561033	32626414	1	1	0
1	32627548	32636459	2	2	0
1	32636482	32641094	1	1	0
1	32641670	32696798	0	0	0
1	32697104	32744575	0	0	0
1	32745075	32789494	2	2	0
1	32789994	32793283	3		
1	32793287	32832720	0	0	0
1	32832720	33087437	1	1	0
1	33088136	33127859	0	0	0
1	33128359	33138619	2	2	0
1	33138967	33238795	2	2	0
1	33238799	33272326	1	1	0
1	33272826	33320959	0	0	0
1	33321459	33329947	0	0	0
1	33330251	33361655	2	2	0
