chromosome	start	end	cn	cn1	cn2
1	12080	35779	2	2	0
1	36279	69391	3		
1	69677	326008	0	0	0
1	326072	328086	1		
1	328586	333596	0	0	0
1	334096	334276	0	0	0
1	334776	341886	0	0	0
1	342386	342506	6		
1	343006	581080	6		
1	581080	622013	0	0	0
1	622513	654932	0	0	0
1	655432	663734	2	2	0
1	663812	675591	0	0	0
1	676091	761510	1	1	0
1	762010	865082	2	2	0
1	865582	979810	0	0	0
1	980417	1025129	2	2	0
1	1025629	1132166	1	1	0
1	1132357	1149158	0	0	0
1	1149344	1158089	0	0	0
1	1158589	1178360	3	2	1
1	1178371	1196812	1	1	0
1	1197661	1239566	2	2	0
1	1240066	1269176	0	0	0
1	1269177	1274016	5	5	0
1	1274621	1284447	2	2	0
1	1288033	1309647	2	2	0
1	1309947	1357050	0	0	0
1	1357052	1385419	3		
1	1385948	1418160	3	3	0
1	1418293	1424654	3	3	0
1	1425573	1460789	2	2	0
1	1461794	1481873	2	2	0
1	1482373	1570049	1	1	0
1	1571092	1573321	1	1	0
1	1573821	1581980	3	3	0
1	1582107	1645212	2	2	0
1	1645461	1650255	0	0	0
1	1650755	1664163	0	0	0
1	1664663	1670470	1	1	0
1	1670706	1690695	2	2	0
1	1691213	1735271	0	0	0
1	1735771	1857463	2	2	0
1	1857683	1875988	3	2	1
1	1876488	1899544	1	1	0
1	1900044	1920152	3	3	0
1	1920318	1991132	1	1	0
1	1991632	2075118	3	3	0
1	2075618	2113712	2		
1	2113715	2117808	3		
1	2118556	2159681	0	0	0
1	2160181	2233849	0	0	0
1	2234349	2237659	2	1	1
1	2237919	2263535	4	4	0
1	2264035	2335174	2	2	0
1	2336183	2443183	1	1	0
1	2444346	2451464	1	1	0
1	2451695	2524392	1	1	0
1	2525224	2560262	2	2	0
1	2561615	3312287	3	3	0
1	3312787	3327827	1	1	0
1	3327846	3353213	3	3	0
1	3353217	3394637	1	1	0
1	3394940	3409339	1	1	0
1	3410264	3417824	0	0	0
1	3417827	3614042	1	1	0
1	3614542	3648124	2	2	0
1	3649322	3659158	1	1	0
1	3659658	3688153	2	2	0
1	3688158	3699358	0	0	0
1	3700400	3728137	2	2	0
1	3730407	3749839	3	3	0
1	3750339	3754153	2	2	0
1	3755562	3776560	0	0	0
1	3777060	4031695	2	2	0
1	4031695	4229299	3		
1	4229299	4696363	4		
1	4696363	4974661	3	3	0
1	4974661	5497205	4		
1	5497205	5950233	3	2	1
