chromosome	start	end	cn	cn1	cn2
1	12080	18411	1	1	0
1	18963	35779	3		
1	36279	69391	1		
1	69677	325646	0	0	0
1	325690	334276	3		
1	334776	698501	2	2	0
1	698501	752410	1	1	0
1	752910	808230	0	0	0
1	808730	894636	1	1	0
1	896669	982302	2	2	0
1	982710	1131484	3	3	0
1	1131984	1154378	2	1	1
1	1154878	1217709	3	2	1
1	1218209	1264306	2	2	0
1	1264806	1308528	3	3	0
1	1309028	1324163	4	4	0
1	1325488	1353690	2	1	1
1	1354190	1372950	2	1	1
1	1375345	1378230	3	3	0
1	1378730	1444099	0	0	0
1	1444599	1450777	3	2	1
1	1451277	1455648	3	3	0
1	1455778	1532869	3	2	1
1	1533369	1568913	2	1	1
1	1569179	1581592	3	3	0
1	1581736	1586979	2	2	0
1	1587479	1636121	3	2	1
1	1636289	1640956	4	4	0
1	1640960	1652488	5	5	0
1	1652988	1746705	3	2	1
1	1747205	1821711	3		
1	1823218	1854233	1	1	0
1	1854423	1861804	3	2	1
1	1862304	2075118	3	2	1
1	2075618	2121739	3	2	1
1	2121743	2215820	2	1	1
1	2215820	2398370	3	2	1
1	2399820	2426383	2	1	1
1	2426830	2543666	3	2	1
1	2544166	2980219	2	1	1
1	2980719	3160045	3	3	0
1	3160545	3312956	2	2	0
1	3312963	3330585	3	3	0
1	3331085	3378997	4	4	0
1	3379497	3396159	3	3	0
1	3396343	3407584	2	2	0
1	3409056	3417824	1	1	0
1	3417827	3423856	2	1	1
1	3424356	3440129	3	2	1
1	3440629	3518423	2	2	0
1	3518923	3691287	3	3	0
1	3691787	3759106	4	3	1
1	3759606	3769037	3	3	0
1	3769537	3782428	2	1	1
1	3782433	3786553	2	2	0
1	3787053	3806684	4	4	0
1	3807124	3844768	2	2	0
1	3995768	4067623	1	1	0
1	4067623	4715603	1	1	0
1	4716103	4837835	2	1	1
1	4838335	4884567	2	1	1
1	4884567	5697583	0	0	0
1	5697583	5838380	1		
1	5838380	5922215	2		
1	5922715	5968617	3	3	0
1	5969117	6101954	2	1	1
1	6102454	6252577	3	3	0
1	6253077	6273248	2	1	1
1	6273748	6399064	3	3	0
1	6399564	6473238	2	2	0
1	6473252	6507543	3	2	1
1	6508043	6527547	2	1	1
1	6527563	6582096	3	2	1
1	6583229	6604415	5	5	0
1	6604915	6613663	2	2	0
1	6615260	6636663	2	2	0
1	6636926	6649421	1	1	0
1	6650797	6679259	2	1	1
1	6679759	6845452	3	2	1
1	6846174	6947767	2		
1	6947771	7489169	1	1	0
1	7489169	7594371	2	2	0
1	7594871	7731106	3	3	0
1	7731991	7774877	2		
1	7774877	7804237	3	2	1
1	7804737	7829772	4	4	0
1	7832917	7839766	2	2	0
1	7839791	7845351	3	3	0
1	7845391	7878835	1	1	0
1	7879335	7890265	2	2	0
1	7890765	8377381	3	3	0
1	8377881	8403281	3	2	1
1	8403781	8419041	3	2	1
1	8419877	8716111	2	1	1
1	8716209	9017356	3	2	1
1	9017856	9027896	4		
1	9028396	9211186	3	2	1
1	9211686	9352402	2	1	1
1	9353531	9613905	3	3	0
1	9614405	9648420	2		
1	9649587	9751709	3	3	0
1	9752209	9784528	2	2	0
1	9784950	9791485	3	2	1
1	9791840	9816766	3	3	0
1	9817266	9910908	3	3	0
1	9911408	9953277	2		
1	9953777	9994956	3	2	1
1	9995458	10056668	3	3	0
1	10057955	10113008	3	3	0
1	10113008	10165888	2	1	1
1	10166202	10189686	3		
1	10190581	10316497	4	4	0
1	10316997	10328322	3	2	1
1	10328822	10379556	2	2	0
1	10380056	10500652	3	2	1
1	10501152	10523360	4	4	0
1	10523514	10532566	3	2	1
1	10532570	10596360	1	1	0
1	10596860	11115146	3	2	1
1	11115780	11137743	3	3	0
1	11138243	11252439	3	3	0
1	11253611	11294388	2	1	1
1	11294888	11317280	3	2	1
1	11318335	11576247	2	1	1
1	11576252	11733512	3	2	1
1	11733664	11805982	2	1	1
1	11806078	11843680	3	3	0
1	11844180	11866413	2	2	0
1	11867082	12065921	3	3	0
1	12066573	12092112	2	2	0
1	12092612	12185357	3	3	0
1	12185857	12266729	2	1	1
1	12266747	12338165	3	2	1
1	12339549	12371047	2	2	0
1	12371547	12382101	2		
1	12382580	12389982	3		
1	12390482	12416648	1	1	0
1	12418303	12446402	2	1	1
1	12446902	12566349	1	1	0
1	12566849	12609143	2	2	0
1	12609143	12806498	3	3	0
1	12806998	12997966	2	2	0
1	12998466	13038401	3	3	0
1	13038901	13111811	2	2	0
1	13112331	13183236	1	1	0
1	13183403	13218528	2	2	0
1	13219028	13352306	3	3	0
1	13353831	13450798	2	2	0
1	13451298	13695618	3	3	0
1	13695684	13801645	2	2	0
1	13801787	14006693	3	3	0
1	14006693	14048550	1	1	0
1	14049050	14068646	1	1	0
1	14069146	14096866	2		
1	14097366	14114543	3	2	1
1	14115043	14168680	2	2	0
1	14168680	14888387	1	1	0
1	14888387	15088160	1	1	0
1	15088160	15250093	1		
1	15251586	15324222	2	1	1
1	15324222	15386072	2	2	0
1	15386572	15622560	2	2	0
1	15623060	15687236	3	3	0
1	15687736	15706555	3		
1	15707055	16063013	3	2	1
1	16063039	16085014	2	2	0
1	16085879	16199575	3	2	1
1	16199578	16235255	2		
1	16235755	16245562	0	0	0
1	16245879	16256651	2	2	0
1	16256655	16271346	3	2	1
1	16271350	16299676	2	1	1
1	16300176	16358248	1	1	0
1	16358600	16378123	2	2	0
1	16378176	16386497	1	1	0
1	16386997	16433725	2	2	0
1	16433725	16476852	3	2	1
1	16477352	16559512	2	2	0
1	16560108	16583315	1	1	0
1	16583815	16734860	2	2	0
1	16735360	16786021	3	2	1
1	16786023	16899055	2	2	0
1	16899555	16910266	1	1	0
1	16910766	16934617	0	0	0
1	16934617	16969581	1	1	0
1	16970081	16973115	3	3	0
