chromosome	start	end	cn	cn1	cn2
1	12080	29813	3	3	0
1	30313	50644	3		
1	50644	65972	3		
1	69028	136035	0	0	0
1	137436	139800	3	3	0
1	140300	341886	3	2	1
1	342386	647307	1		
1	647807	674714	3	3	0
1	675214	721972	2		
1	722472	776836	0	0	0
1	777336	880557	1	1	0
1	880987	983566	1	1	0
1	984153	1104520	2	2	0
1	1105020	1156169	1		
1	1156669	1179432	1	1	0
1	1179437	1225102	1	1	0
1	1225602	1235650	2	2	0
1	1235937	1268318	1	1	0
1	1268318	1323501	2	2	0
1	1323831	1377212	1	1	0
1	1377212	1498383	2	2	0
1	1498387	1607074	1	1	0
1	1607427	1647932	2	2	0
1	1648432	1669211	1	1	0
1	1669711	1737903	1	1	0
1	1737907	1886733	1	1	0
1	1886735	1960709	2	2	0
1	1960989	2077551	1	1	0
1	2078051	2106843	2	2	0
1	2107343	2116931	1	1	0
1	2117256	2161233	0	0	0
1	2161733	2237659	1	1	0
1	2237919	2288351	1	1	0
1	2288851	2316791	1	1	0
1	2317193	2334919	1	1	0
1	2334924	2527624	1	1	0
1	2527972	2568043	2	2	0
1	2568543	2901050	1	1	0
1	2901050	3102195	1	1	0
1	3102695	3333794	1	1	0
1	3334294	3354659	2	2	0
1	3354663	3397702	1	1	0
1	3398202	3417947	0	0	0
1	3418348	3548926	1	1	0
1	3549874	3599006	0	0	0
1	3599561	3686443	1	1	0
1	3687893	3703973	0	0	0
1	3704473	3742536	1	1	0
1	3742682	3753226	1	1	0
1	3753770	3763561	1	1	0
1	3764061	3775430	0	0	0
1	3775930	3784574	1	1	0
1	3784579	3806507	2	2	0
1	3806508	4714327	1	1	0
1	4715434	4833921	1	1	0
1	4834421	5924594	1	1	0
1	5925116	5940364	2	2	0
1	5940864	6027472	1	1	0
1	6029073	6100716	0	0	0
1	6101781	6141729	1	1	0
1	6142229	6157709	2	2	0
1	6157712	6172391	1	1	0
1	6172953	6188794	1	1	0
1	6188860	6245168	1	1	0
1	6245668	6311551	0	0	0
1	6312051	6445017	1	1	0
1	6445517	6476888	1		
1	6476892	6503988	1	1	0
1	6504488	6535235	2	2	0
1	6535467	6631227	1	1	0
1	6631727	6646098	0	0	0
1	6646757	6693387	1	1	0
1	6693390	7721898	2	2	0
1	7723285	8074056	1	1	0
1	8074056	8195834	1	1	0
1	8195834	8378152	1	1	0
1	8378940	8395616	2	2	0
1	8396116	9211186	1	1	0
1	9211686	9305620	0	0	0
1	9306932	9655378	1	1	0
1	9655878	9674764	2	2	0
1	9674769	9788595	1	1	0
1	9788599	9808878	2	2	0
1	9809378	10181533	1	1	0
1	10182033	10240635	2		
1	10240639	10335575	1	1	0
1	10336348	10357314	1	1	0
1	10357814	10433744	1	1	0
1	10434244	10471694	0	0	0
1	10473157	10519893	1	1	0
