chromosome	start	end	cn	cn1	cn2
1	12080	18411	2	2	0
1	18963	29813	3		
1	30313	247969	0	0	0
1	247969	320427	6		
1	320927	323762	10		
1	324262	328086	0	0	0
1	328586	471368	7		
1	521868	752410	6	6	0
1	752910	804070	2	2	0
1	804570	871262	1	1	0
1	871762	892720	0	0	0
1	893988	977532	1	1	0
1	978583	1026436	0	0	0
1	1026670	1109889	2	2	0
1	1110831	1181277	0	0	0
1	1182658	1215367	2	2	0
1	1215867	1234137	0	0	0
1	1234545	1237530	0	0	0
1	1238152	1249494	2	2	0
1	1249581	1256483	2	1	1
1	1257243	1277534	0	0	0
1	1277734	1289081	0	0	0
1	1289192	1294019	1	1	0
1	1294519	1328103	3	3	0
1	1328112	1334097	2	1	1
1	1335562	1384550	2	2	0
1	1385050	1394614	0	0	0
1	1395213	1453250	1	1	0
1	1454162	1469975	0	0	0
1	1469980	1477572	2	2	0
1	1478072	1481361	3	3	0
1	1481366	1509290	2	2	0
1	1510410	1533829	3	2	1
1	1533834	1552101	2	1	1
1	1552887	1590957	0	0	0
1	1591457	1597276	2	2	0
1	1597281	1599978	1	1	0
1	1601148	1606354	2	2	0
1	1606854	1640274	0	0	0
1	1640337	1640567	0	0	0
1	1640836	1661137	10	8	2
1	1661637	1665598	0	0	0
1	1666098	1670470	6	6	0
1	1670706	1686910	1	1	0
1	1687677	1696212	2		
1	1696712	1845741	3	2	1
1	1846241	1848813	3	3	0
1	1848997	1916949	1	1	0
1	1918221	2005745	0	0	0
1	2006245	2082411	1	1	0
1	2082911	2105519	2	1	1
1	2106189	2116931	1	1	0
1	2117256	2143823	0	0	0
1	2144323	2234559	0	0	0
1	2234656	2240013	2	2	0
1	2240013	2264226	3	2	1
1	2264726	2316791	2	2	0
1	2317193	2333832	3	3	0
1	2334446	2338445	2	2	0
1	2339666	2398370	1	1	0
1	2399820	2451875	0	0	0
1	2452095	2460885	1	1	0
1	2462232	2530415	2	2	0
1	2530915	2540267	2	2	0
1	2540767	3647452	0	0	0
1	3647472	3679272	1	1	0
1	3679650	3692052	2	2	0
1	3692067	3698229	0	0	0
1	3699186	3768372	0	0	0
1	3768872	3806684	1	1	0
1	3807124	5064755	0	0	0
1	5064755	5353055	2		
1	5353055	5965509	0	0	0
1	5965702	6188794	1	1	0
1	6188860	6272180	0	0	0
1	6272215	6393579	1	1	0
1	6393584	6499826	2	2	0
1	6500326	6512150	0	0	0
1	6512650	6525631	1	1	0
1	6526839	6530967	0	0	0
1	6531234	6546040	3	3	0
1	6546540	6578890	2		
1	6579390	6593437	0	0	0
1	6593439	6605250	3	2	1
1	6605750	6638858	2	2	0
1	6638859	6692489	1	1	0
1	6692494	6711278	0	0	0
1	6711513	6741012	1		
1	6741013	6811871	1	1	0
1	6811871	6945567	5		
1	6946067	6966912	2	2	0
1	6966912	7077275	0	0	0
1	7077275	7662738	0	0	0
1	7662738	7737119	0	0	0
1	7737619	7797964	2	1	1
1	7797969	7812681	2	2	0
1	7815610	7845351	2	2	0
1	7845391	7858062	1	1	0
1	7858562	7870655	0	0	0
1	7871155	7980986	1	1	0
1	7981486	7998961	1		
1	7999873	8031173	6	5	1
1	8031673	8045303	2	2	0
1	8045304	8213988	1	1	0
1	8213988	8322916	2		
1	8322916	8391098	3	3	0
1	8391598	8399799	0	0	0
1	8400299	8482891	1	1	0
1	8484245	8674803	2	2	0
1	8675303	9022723	3	3	0
1	9023223	9031160	3	3	0
1	9031660	9129833	1	1	0
1	9130333	9505282	2	2	0
1	9505282	9627337	3		
1	9627342	9633539	3	3	0
1	9634039	9642858	1		
1	9643358	9664049	0	0	0
1	9664050	9673134	1	1	0
1	9673154	9733083	2	1	1
1	9733083	9782622	1	1	0
1	9782627	9784230	2		
1	9784283	9789955	3	3	0
1	9789960	9792025	2	1	1
1	9793353	9811788	1	1	0
1	9812288	9832792	2	2	0
1	9833292	9938078	3	3	0
1	9938133	9953277	2		
1	9953777	10067129	1	1	0
1	10067629	10113008	2	2	0
1	10113008	10165888	3	3	0
1	10166202	10204387	2	2	0
1	10204887	10270391	1	1	0
1	10271658	10318039	2	2	0
1	10318539	10335575	3	2	1
1	10336348	10400018	2	2	0
1	10400518	10420392	3	3	0
1	10420892	10430637	2	2	0
1	10431137	10440463	2	2	0
1	10440754	10491532	2	2	0
1	10492032	10521711	1	1	0
1	10522512	10658567	0	0	0
1	10659067	10697945	1	1	0
1	10697950	10718698	0	0	0
1	10719703	10725598	0	0	0
1	10726098	10765662	6		
1	10766162	11015276	3	3	0
1	11016930	11035602	3	3	0
1	11036102	11076493	0	0	0
1	11076993	11089662	2	2	0
1	11090162	11194765	1	1	0
1	11195265	11252439	3	3	0
1	11253611	11290352	1	1	0
1	11290852	11314107	2	2	0
1	11314607	11334274	1	1	0
1	11334774	11502130	2		
1	11502130	11574567	2	1	1
1	11575329	11593753	0	0	0
1	11593757	11652964	0	0	0
1	11652964	11709315	3	3	0
1	11709830	11722727	3	3	0
1	11724822	11732159	3	3	0
1	11733333	11741499	1	1	0
1	11741818	11834937	2	2	0
1	11835437	11842362	6	5	1
1	11842862	11849807	2	2	0
1	11849809	11876872	2	2	0
1	11877372	11894717	0	0	0
1	11896054	11902419	2	1	1
1	11902422	11905242	1		
1	11905742	11970620	1	1	0
1	11971120	11982549	2	1	1
1	11982551	12034188	3	3	0
1	12034688	12042203	0	0	0
1	12042703	12058950	2	2	0
1	12058951	12082572	0	0	0
1	12082790	12091874	1	1	0
1	12091908	12197663	2	2	0
1	12198163	12254721	1	1	0
1	12255221	12266729	3	2	1
1	12266747	12308781	3	3	0
1	12309281	12317215	1	1	0
1	12318019	12336495	1		
1	12336500	12342869	6		
1	12342872	12373670	3	3	0
1	12374170	12382101	1		
1	12382580	12460390	1	1	0
1	12461605	12677738	2	2	0
1	12678238	12822079	1	1	0
1	12822674	12920545	0	0	0
1	12921037	12942340	1	1	0
1	12942900	12988019	3	3	0
1	12988519	13110674	0	0	0
1	13111174	13183108	3	3	0
1	13183113	13219665	1	1	0
1	13320412	13352306	0	0	0
1	13353831	13695618	1	1	0
1	13695684	13745233	2	2	0
1	13745733	13801645	2	2	0
1	13801787	14048550	0	0	0
1	14049050	14924645	1	1	0
1	14926228	15214108	0	0	0
1	15214108	15430739	1	1	0
1	15431239	15577755	2	2	0
1	15578255	15666094	1	1	0
1	15666594	15691820	0	0	0
1	15692320	15700363	6	3	3
1	15700863	15764339	2	2	0
1	15764839	15783225	2	2	0
1	15783503	15816915	0	0	0
1	15817415	15819596	0	0	0
1	15819601	15830621	3	2	1
1	15831121	15855012	3	3	0
1	15855512	15870440	0	0	0
1	15870940	15893057	1	1	0
1	15893562	15898254	2	2	0
1	15899125	15960086	3	3	0
1	15960091	15975635	3	3	0
1	15976135	16055298	1	1	0
1	16055364	16066414	1	1	0
1	16066417	16083189	1	1	0
1	16083192	16085014	3		
1	16085879	16111178	1	1	0
1	16111260	16133421	0	0	0
1	16133921	16264021	3	3	0
1	16264025	16266974	1	1	0
1	16268273	16274992	1		
1	16275492	16343684	1	1	0
1	16344220	16351454	0	0	0
1	16352694	16362039	0	0	0
1	16362613	16386497	1	1	0
1	16386997	16433725	2	2	0
1	16433725	16475571	1	1	0
1	16476071	16579815	2	2	0
1	16579819	16631703	3	2	1
1	16632203	16693010	3	2	1
1	16693510	16724364	0	0	0
1	16725067	16730542	6	6	0
1	16731468	16751175	3	2	1
1	16751675	16801920	2	2	0
1	16802768	16899826	1	1	0
1	16900925	16905220	2	2	0
1	16905720	16916571	6	6	0
1	16917071	16949857	2	2	0
1	16950357	16974626	0	0	0
1	16974973	16976730	0	0	0
1	16977230	16999847	3	3	0
1	16999854	17060767	9	9	0
