chromosome	start	end	cn	cn1	cn2
1	12080	30542	3	3	0
1	31042	674714	6	6	0
1	675214	675591	8	8	0
1	676091	808230	9	9	0
1	808730	865885	6	6	0
1	866331	873794	2	2	0
1	874294	1018387	1	1	0
1	1019071	1111249	2	2	0
1	1111329	1190544	1	1	0
1	1190601	1218712	3	3	0
1	1219212	1233864	1	1	0
1	1233885	1251008	2	2	0
1	1251508	1274016	1	1	0
1	1274621	1294019	2	2	0
1	1294519	1328331	3	3	0
1	1328738	1403926	2	2	0
1	1403931	1407739	7	7	0
1	1408239	1412069	2		
1	1412569	1421353	0	0	0
1	1421389	1426083	2	2	0
1	1426583	1534679	2	2	0
1	1535799	1577870	1	1	0
1	1578370	1599978	2	2	0
1	1601148	1666343	1	1	0
1	1666843	2035643	2	2	0
1	2036143	2079763	3	3	0
1	2080263	2120412	2	2	0
1	2120912	2161233	1	1	0
1	2161733	2407208	2	2	0
1	2407708	2429067	1	1	0
1	2429915	2447238	2	2	0
1	2447738	2488157	1	1	0
1	2489061	2568043	2	2	0
1	2568543	2700485	3	3	0
1	2700985	2938327	2	2	0
1	2938331	3103106	3	2	1
1	3103606	3342291	2	2	0
1	3342646	3353213	3	3	0
1	3353217	3395138	2	2	0
1	3395968	3425816	1	1	0
1	3426439	3677314	2	2	0
1	3677814	3697220	3	2	1
1	3697525	4157443	3	3	0
1	4157443	5924270	3	3	0
1	5924371	5992607	3	3	0
1	5993107	6029377	3	3	0
1	6029877	6100716	3	3	0
1	6101781	6166786	3	3	0
1	6167286	6218920	2	2	0
1	6219420	6253198	6		
1	6253698	6281331	2	2	0
1	6281335	6307567	3	2	1
1	6307572	6475794	3	3	0
1	6476107	6484732	3		
1	6485950	6601372	2	2	0
1	6601872	6609840	6	6	0
1	6610421	6711692	2	2	0
1	6712726	7151555	3	3	0
1	7152055	7254490	3	3	0
1	7254490	7721898	3	3	0
1	7723285	7804237	2	1	1
1	7804737	7843917	3	3	0
1	7844710	7847588	1	1	0
1	7848102	7863251	3	3	0
1	7863737	7863954	7		
1	7863958	7879584	0	0	0
1	7880081	7906569	1	1	0
1	7906738	8029606	3	3	0
1	8030964	9712855	3	3	0
1	9712858	9787136	2	2	0
1	9787144	9811788	3	3	0
1	9812288	9943168	3	3	0
1	9943668	10076116	3	3	0
1	10076616	10189686	2	2	0
1	10190581	10207245	3	3	0
1	10207745	10316497	2	2	0
1	10316997	10326950	3		
1	10327450	10327772	1		
1	10328133	10351270	0	0	0
1	10352054	10356836	0	0	0
1	10356921	10480119	2	2	0
1	10480619	10521711	3	3	0
1	10522512	10724481	2	2	0
1	10724981	11090919	3	3	0
1	11091419	11114750	2	2	0
1	11114754	11131039	3	3	0
1	11132126	11199757	2	2	0
1	11200257	11289053	3	3	0
1	11289553	11778944	2	2	0
1	11779444	11795603	3	2	1
1	11796103	11836815	2	2	0
1	11837315	11850935	3	2	1
1	11851259	12017105	3	2	1
1	12017109	12024815	3	3	0
1	12025508	12163962	2	2	0
1	12164462	12203772	3	2	1
1	12203775	12266729	2	2	0
1	12266747	12342249	3	3	0
1	12342749	12373670	3	3	0
1	12374170	12392576	2	2	0
1	12393076	12439753	2	2	0
1	12440253	12822839	3	3	0
1	12822844	12835055	2	1	1
1	12835113	12898053	0	0	0
1	12898553	12907506	3	3	0
1	12907658	12943161	7	7	0
1	12943661	12955047	0	0	0
1	12955416	12980205	0	0	0
1	12980705	12987309	0	0	0
1	12987809	13139977	0	0	0
1	13140477	13183108	2	2	0
1	13183113	13217275	2	2	0
1	13217775	13414535	0	0	0
1	13415035	13447611	3		
1	13448111	13526441	3	3	0
1	13526614	13671653	2	2	0
1	13672153	13840534	3	3	0
1	13841034	13944476	3	2	1
1	13944976	14095627	1	1	0
1	14095630	14106578	2	2	0
1	14106582	15822036	3	3	0
1	15822536	15893713	2	2	0
1	15894239	15970099	3	3	0
1	15970101	15985743	2		
1	15986243	16051720	3	3	0
1	16051721	16074494	2	2	0
1	16074994	16134185	3	3	0
1	16134685	16199698	3	3	0
1	16200001	16248878	0	0	0
1	16249378	16256651	6	4	2
1	16256655	16270750	6	5	1
1	16270755	16366145	2	2	0
1	16366645	16528118	3	3	0
1	16528245	16556099	3	3	0
1	16556599	16577000	5	5	0
1	16577005	16725412	2	2	0
1	16725838	16776537	3	3	0
1	16776542	16893079	2	2	0
1	16893601	16912141	3	3	0
1	16913498	16916571	2	2	0
1	16917071	16968961	0	0	0
1	16969461	16973705	0	0	0
1	16973877	16999847	1	1	0
1	16999854	17017709	2	2	0
1	17018209	17046608	6	6	0
1	17047108	17125158	1	1	0
1	17176158	17251232	6	6	0
1	17251732	17255834	12	12	0
1	17256334	17265466	7	6	1
1	17266445	17303463	3	2	1
1	17303514	17326000	2	2	0
1	17326500	17806393	3	3	0
1	17806393	17846057	2	1	1
1	17846057	17982594	3	3	0
1	17982966	18082031	3	3	0
1	18082531	19167128	3	3	0
1	19167135	19203828	2	2	0
1	19203840	19246284	3	3	0
1	19247357	19410520	2	2	0
1	19411020	19585459	3	3	0
1	19585739	19611717	2	2	0
1	19612391	19633506	3	3	0
1	19633896	19655459	2	2	0
1	19655959	19729237	3	3	0
1	19729237	19923628	2	1	1
1	19924128	19981948	3	2	1
1	19983175	20020374	3	2	1
1	20020874	20139966	3	3	0
1	20140466	20440893	3	3	0
1	20441929	20881150	3	3	0
1	20881154	20971170	2	1	1
1	20971969	21041498	3	3	0
1	21041998	21081306	2	2	0
1	21081806	21112494	1	1	0
1	21113666	21137393	3		
1	21139604	21190497	3	3	0
1	21190997	21314226	3	3	0
1	21314726	21437933	1	1	0
1	21438433	21496283	1		
1	21496783	21559551	3	2	1
1	21560051	21795396	2	2	0
1	21795896	21887803	3	3	0
1	21888303	22032736	2	2	0
1	22032957	22078156	0	0	0
1	22078966	22084284	6	6	0
1	22084784	22148824	3	2	1
1	22148849	22156713	2	2	0
1	22157518	22166027	2	2	0
1	22166359	22313184	2	2	0
1	22313403	22454142	3	3	0
1	22454642	22722489	3	3	0
1	22722489	22855424	3	3	0
1	22855428	22916110	2	2	0
1	22916610	22978976	3	3	0
1	22979476	23110259	3	3	0
1	23110759	23216005	3	3	0
1	23216505	23260685	3	3	0
1	23260685	23291866	3	3	0
1	23292366	23403913	2	2	0
1	23405515	23519503	3	3	0
1	23519526	23520893	3		
1	23520894	23558034	2		
1	23558034	23576187	2		
1	23576187	23667586	0	0	0
1	23670693	23686516	1	1	0
1	23686518	23689107	7	7	0
1	23689112	23885891	3	3	0
1	23885938	24022808	2	2	0
1	24022882	24189029	3	3	0
1	24189529	24255055	2	2	0
1	24255555	24432674	3	3	0
1	24433568	24450256	2	2	0
1	24450756	24709858	3	3	0
1	24710358	24768741	2	1	1
1	24768766	24794932	3	3	0
1	24795432	24857931	2	2	0
1	24858431	24921378	2	2	0
1	24921878	24927686	3	2	1
1	24928186	24932216	3		
1	24932233	24933248	3	2	1
1	24933250	24987292	0	0	0
1	24987701	24989375	2		
1	24989609	24992883	3	3	0
1	24993383	25098511	3	3	0
1	25099011	25226803	3	3	0
1	25226804	25330289	3	3	0
1	25330289	25440639	3		
1	25440639	25551637	0	0	0
1	25552137	25558650	3		
1	25558898	25607911	3	3	0
1	25608411	25608531	13		
1	25609031	25634199	9	9	0
1	25634201	25655710	7	7	0
1	25656210	25678249	2	2	0
1	25679311	25688963	0	0	0
1	25689463	25715634	3	2	1
1	25716606	25755619	1	1	0
1	25756391	25785111	2	2	0
1	25785114	26112703	3	3	0
1	26113203	26228200	2	2	0
1	26230175	26529337	3	3	0
1	26529341	26598751	2	2	0
1	26599251	26758264	3	3	0
1	26758764	26783750	2	2	0
1	26784250	26863480	3	3	0
1	26863980	27059377	2	2	0
1	27059877	27105491	3	3	0
1	27105497	27681979	2	2	0
1	27682155	27693370	1	1	0
1	27693870	27741542	2	2	0
1	27742559	27885313	3	3	0
1	27885315	27952661	2	2	0
1	27952666	28059118	1	1	0
1	28059123	28115553	2	2	0
1	28116053	28150410	1		
1	28150541	28323271	2	2	0
1	28323771	28440066	1	1	0
1	28440066	28527065	2	2	0
1	28527854	28530493	8		
1	28531845	28531966	16		
1	28532466	28564435	0	0	0
1	28564436	28573399	8		
1	28573899	28595746	6		
1	28595748	28657346	3	3	0
1	28657846	28662468	3		
1	28662968	29029194	1	1	0
1	29030681	29185534	2	2	0
1	29185537	29365260	1	1	0
1	29365760	29533468	2	2	0
1	29533968	29611390	1	1	0
1	29611890	30154913	2	2	0
1	30154913	30570001	1	1	0
1	30570001	30967043	2	2	0
1	30967043	31809469	1	1	0
1	31809969	31842458	2	2	0
1	31842958	32098162	1	1	0
