chromosome	start	end	cn	cn1	cn2
1	12080	103698	3	3	0
1	103698	136035	2		
1	137436	333596	1	1	0
1	334096	662401	2	2	0
1	662924	672103	0	0	0
1	672603	979810	0	0	0
1	980417	1078219	1	1	0
1	1078222	1114900	1	1	0
1	1114945	1117865	1	1	0
1	1118214	1155478	0	0	0
1	1155978	1201673	1	1	0
1	1202173	1221671	0	0	0
1	1222116	1236111	1	1	0
1	1237310	1267460	0	0	0
1	1267460	1275238	2	2	0
1	1275468	1323002	2	2	0
1	1323016	1328103	1	1	0
1	1328112	1360924	0	0	0
1	1363802	1385419	2	1	1
1	1385948	1387736	1	1	0
1	1388236	1412689	1	1	0
1	1412694	1421353	2	2	0
1	1421389	1461914	1	1	0
1	1462515	1480511	2	2	0
1	1480513	1498586	1	1	0
1	1499201	1564067	0	0	0
1	1564359	1582227	1	1	0
1	1582229	1591652	0	0	0
1	1592152	1632008	2	2	0
1	1632012	1640567	1	1	0
1	1640836	1645212	1	1	0
1	1645461	1666218	0	0	0
1	1666223	1709199	1	1	0
1	1711338	1857463	0	0	0
1	1857683	1873750	2	2	0
1	1874250	2013953	2	2	0
1	2014453	2100781	1	1	0
1	2100783	2104835	1		
1	2105335	2114173	2		
1	2114673	2234559	0	0	0
1	2234656	2237659	2	2	0
1	2237919	2289087	2	2	0
1	2289932	2319147	1	1	0
1	2319649	2439441	0	0	0
1	2439941	2446871	1		
1	2447012	2523086	0	0	0
1	2523291	2529971	1	1	0
1	2530109	2542842	2	2	0
1	2542854	2571645	1	1	0
1	2572712	2615029	0	0	0
1	2615029	2716782	1		
1	2717282	3354319	2	2	0
1	3354321	3388424	1	1	0
1	3389635	3421086	0	0	0
1	3421586	3477362	1	1	0
1	3477862	3607418	0	0	0
1	3607443	3679272	1	1	0
1	3679650	3700520	0	0	0
1	3700539	3759905	1	1	0
1	3761345	3801973	0	0	0
1	3802473	4049659	1	1	0
1	4049659	5298999	2	2	0
1	5298999	5923271	1	1	0
1	5923302	5935192	2	1	1
1	5935692	6012943	1	1	0
1	6013443	6106226	0	0	0
1	6106726	6133896	2		
1	6134396	6161273	2	2	0
1	6161847	6173202	2	2	0
1	6173455	6194356	2	2	0
1	6194732	6228378	1	1	0
1	6228878	6308247	0	0	0
1	6308252	6399064	1	1	0
1	6399564	6476548	0	0	0
1	6476553	6537829	1	1	0
1	6538329	6591486	0	0	0
1	6591986	6609840	1	1	0
1	6610421	6692702	0	0	0
1	6692830	6704723	1	1	0
1	6704980	6985306	0	0	0
1	6985306	7289487	1	1	0
1	7289685	7411775	2	2	0
1	7412275	7807241	1	1	0
1	7807741	7860605	0	0	0
1	7861105	7963075	1	1	0
1	7963075	8268452	0	0	0
1	8268452	8377381	1		
1	8377881	8403281	2	2	0
1	8403781	8419041	1	1	0
1	8419877	9010916	0	0	0
1	9011416	9242361	1	1	0
1	9242861	9352402	2	1	1
1	9353531	9486484	3	3	0
1	9486484	9599273	2		
1	9600397	9641795	1	1	0
1	9642295	9648420	3		
1	9649587	9711198	3	3	0
1	9712650	9769680	2		
1	9770180	9778970	1	1	0
1	9779917	9786994	2	1	1
1	9786997	9804681	3	2	1
1	9805181	9989364	2	2	0
1	9989366	10031448	1	1	0
1	10031948	10044523	2	2	0
1	10044683	10155684	1	1	0
1	10156184	10335575	2	2	0
1	10336348	10367376	1	1	0
1	10367681	10433744	2	2	0
1	10434244	10437702	2	2	0
1	10438015	10462608	0	0	0
1	10463108	10471694	2	2	0
1	10473157	10516054	2	2	0
1	10516554	10519893	0	0	0
1	10521257	10637998	0	0	0
1	10637998	10677854	2		
1	10678354	10684513	3	3	0
1	10685013	11024378	3	3	0
1	11024878	11103541	2	1	1
1	11104767	11131039	3	2	1
1	11132126	11139917	3	3	0
1	11140412	11169516	1	1	0
1	11169533	11313419	2	1	1
1	11313919	11346360	1	1	0
1	11346364	11374025	3	2	1
1	11374025	11722727	3	3	0
1	11724822	11733784	2	1	1
1	11733787	11769569	1	1	0
1	11770069	11778944	3	2	1
1	11779444	11807601	1	1	0
1	11808434	11822409	2	2	0
1	11822909	11838192	3	3	0
1	11838692	11844739	3	3	0
1	11845151	11851484	0	0	0
1	11852281	11879680	0	0	0
1	11880316	11883981	2		
1	11884413	11888332	3	3	0
1	11888442	11918848	3	3	0
1	11918924	12004006	2	2	0
1	12004506	12027172	4	2	2
1	12027672	12034188	2	1	1
1	12034688	12056344	1		
1	12057371	12066924	2	1	1
1	12067156	12089525	1	1	0
1	12089777	12107755	3	2	1
1	12107755	12182686	3	3	0
1	12183186	12197663	2	1	1
1	12198163	12309550	1	1	0
1	12310050	12336495	2	2	0
1	12336500	12368032	1	1	0
1	12368532	12389982	2	2	0
1	12390482	12433270	1	1	0
1	12433770	12633026	2	2	0
1	12633526	12778919	3	2	1
1	12779419	12815750	4	4	0
1	12816250	13379417	3	3	0
1	13379917	13447611	4	3	1
1	13448111	13498037	3	3	0
1	13498537	13669507	4	4	0
1	13669995	13942462	3	3	0
1	13942488	13986113	3	2	1
1	13986613	14032143	1	1	0
1	14032643	14099099	0	0	0
1	14099599	14106750	1	1	0
1	14106753	14150175	2	1	1
1	14150180	15443181	3	3	0
1	15443185	15546873	2	2	0
1	15546916	15635414	3	3	0
1	15635914	15653825	1	1	0
1	15654686	15678821	1	1	0
1	15679321	15687236	3		
1	15687736	15710406	3		
1	15710906	15755220	2	2	0
1	15755234	15788618	3	3	0
1	15789216	15809979	2	1	1
1	15810479	15819596	2	2	0
1	15819601	15833629	3	2	1
1	15833652	15850738	2	1	1
1	15853247	15874970	0	0	0
1	15875470	15992812	1	1	0
1	15992813	15995191	0	0	0
1	15995266	16044634	1	1	0
1	16044858	16074494	2	1	1
1	16074994	16112843	3	2	1
1	16112968	16198783	2	1	1
1	16199283	16237908	1	1	0
1	16238408	16247473	1		
1	16248706	16265990	3	3	0
1	16265997	16270071	2	2	0
1	16270073	16273012	3	2	1
1	16273480	16341376	0	0	0
1	16341376	16345310	3		
1	16345642	16358794	2	1	1
1	16358876	16377419	3	2	1
1	16377478	16380177	1	1	0
1	16380677	16388703	1	1	0
1	16388816	16450906	2	2	0
1	16450909	16463847	3	3	0
1	16464347	16503624	2	1	1
1	16503624	16528452	2	1	1
1	16528860	16554642	0	0	0
1	16555142	16576240	1	1	0
1	16576292	16631703	2	1	1
1	16632203	16721938	1	1	0
1	16722024	16725412	1	1	0
1	16725838	16751175	3	2	1
1	16751675	16862680	2	2	0
1	16863203	16901172	3	3	0
1	16901549	16908028	2	2	0
1	16909012	16915613	2	2	0
